paises,quantidade,valor,ano,derivado_uva
Não declarados,0,0,1999,Espumantes
Outros,2117,5818,1999,Espumantes
Total,2033443,14815962,1999,Espumantes
Africa do Sul,0,0,2000,Espumantes
Alemanha,1130,3150,2000,Espumantes
Argentina,114511,326156,2000,Espumantes
Austrália,0,0,2000,Espumantes
Áustria,0,0,2000,Espumantes
Bermudas,0,0,2000,Espumantes
Bahamas,0,0,2000,Espumantes
Bélgica,0,0,2000,Espumantes
Brasil,0,0,2000,Espumantes
Bulgária,0,0,2000,Espumantes
Canada,0,0,2000,Espumantes
Chile,11250,31550,2000,Espumantes
Croácia,0,0,2000,Espumantes
Cuba,0,0,2000,Espumantes
Emirados Árabes Unidos,0,0,2000,Espumantes
Eslovênia,0,0,2000,Espumantes
Espanha,230327,928135,2000,Espumantes
Estados Unidos,0,0,2000,Espumantes
França,979713,8756457,2000,Espumantes
Geórgia,0,0,2000,Espumantes
Granada,0,0,2000,Espumantes
Grécia,0,0,2000,Espumantes
Hong Kong,0,0,2000,Espumantes
Hungria,0,0,2000,Espumantes
Indonésia,0,0,2000,Espumantes
Irlanda,0,0,2000,Espumantes
Israel,0,0,2000,Espumantes
Itália,488816,1303096,2000,Espumantes
Luxemburgo,0,0,2000,Espumantes
México,0,0,2000,Espumantes
Moldávia,0,0,2000,Espumantes
Nova Zelândia,0,0,2000,Espumantes
Países Baixos,0,0,2000,Espumantes
Panamá,0,0,2000,Espumantes
Peru,0,0,2000,Espumantes
Portugal,12622,41797,2000,Espumantes
Reino Unido,0,0,2000,Espumantes
Romênia,0,0,2000,Espumantes
Suíça,0,0,2000,Espumantes
Tunísia,0,0,2000,Espumantes
Ucrânia,0,0,2000,Espumantes
Uruguai,1746,4140,2000,Espumantes
Não consta na tabela,0,0,2000,Espumantes
Não declarados,0,0,2000,Espumantes
Outros,2575,16650,2000,Espumantes
Total,1842690,11411131,2000,Espumantes
Africa do Sul,0,0,2001,Espumantes
Alemanha,6516,17537,2001,Espumantes
Argentina,32464,90851,2001,Espumantes
Austrália,0,0,2001,Espumantes
Áustria,0,0,2001,Espumantes
Bermudas,0,0,2001,Espumantes
Bahamas,0,0,2001,Espumantes
Bélgica,0,0,2001,Espumantes
Brasil,0,0,2001,Espumantes
Bulgária,0,0,2001,Espumantes
Canada,0,0,2001,Espumantes
Chile,15695,44425,2001,Espumantes
Croácia,0,0,2001,Espumantes
Cuba,0,0,2001,Espumantes
Emirados Árabes Unidos,0,0,2001,Espumantes
Eslovênia,0,0,2001,Espumantes
Espanha,713315,6408671,2001,Espumantes
Estados Unidos,0,0,2001,Espumantes
França,182179,262999,2001,Espumantes
Geórgia,0,0,2001,Espumantes
Granada,0,0,2001,Espumantes
Grécia,0,0,2001,Espumantes
Hong Kong,0,0,2001,Espumantes
Hungria,0,0,2001,Espumantes
Indonésia,0,0,2001,Espumantes
Irlanda,0,0,2001,Espumantes
Israel,450,1510,2001,Espumantes
Itália,1009289,2476201,2001,Espumantes
Luxemburgo,0,0,2001,Espumantes
México,0,0,2001,Espumantes
Moldávia,0,0,2001,Espumantes
Nova Zelândia,0,0,2001,Espumantes
Países Baixos,0,0,2001,Espumantes
Panamá,0,0,2001,Espumantes
Peru,0,0,2001,Espumantes
Portugal,20653,44980,2001,Espumantes
Reino Unido,0,0,2001,Espumantes
Romênia,0,0,2001,Espumantes
Suíça,0,0,2001,Espumantes
Tunísia,0,0,2001,Espumantes
Ucrânia,0,0,2001,Espumantes
Uruguai,9417,35558,2001,Espumantes
Não consta na tabela,0,0,2001,Espumantes
Não declarados,0,0,2001,Espumantes
Outros,450,1359,2001,Espumantes
Total,1990428,9384091,2001,Espumantes
Africa do Sul,0,0,2002,Espumantes
Alemanha,7034,19584,2002,Espumantes
Argentina,17096,32807,2002,Espumantes
Austrália,1136,7702,2002,Espumantes
Áustria,0,0,2002,Espumantes
Bermudas,0,0,2002,Espumantes
Bahamas,0,0,2002,Espumantes
Bélgica,0,0,2002,Espumantes
Brasil,0,0,2002,Espumantes
Bulgária,0,0,2002,Espumantes
Canada,0,0,2002,Espumantes
Chile,6300,20323,2002,Espumantes
Croácia,0,0,2002,Espumantes
Cuba,0,0,2002,Espumantes
Emirados Árabes Unidos,0,0,2002,Espumantes
Eslovênia,0,0,2002,Espumantes
Espanha,166433,528696,2002,Espumantes
Estados Unidos,990,3846,2002,Espumantes
França,669778,5946841,2002,Espumantes
Geórgia,0,0,2002,Espumantes
Granada,0,0,2002,Espumantes
Grécia,0,0,2002,Espumantes
Hong Kong,0,0,2002,Espumantes
Hungria,675,1837,2002,Espumantes
Indonésia,0,0,2002,Espumantes
Irlanda,0,0,2002,Espumantes
Israel,1152,3853,2002,Espumantes
Itália,1484899,3020296,2002,Espumantes
Luxemburgo,0,0,2002,Espumantes
México,0,0,2002,Espumantes
Moldávia,0,0,2002,Espumantes
Nova Zelândia,0,0,2002,Espumantes
Países Baixos,0,0,2002,Espumantes
Panamá,0,0,2002,Espumantes
Peru,0,0,2002,Espumantes
Portugal,14033,52317,2002,Espumantes
Reino Unido,0,0,2002,Espumantes
Romênia,0,0,2002,Espumantes
Suíça,0,0,2002,Espumantes
Tunísia,0,0,2002,Espumantes
Ucrânia,0,0,2002,Espumantes
Uruguai,887,4090,2002,Espumantes
Não consta na tabela,0,0,2002,Espumantes
Não declarados,0,0,2002,Espumantes
Outros,0,0,2002,Espumantes
Total,2370413,9642192,2002,Espumantes
Africa do Sul,5546,6475,2003,Espumantes
Alemanha,3114,8638,2003,Espumantes
Argentina,143659,301329,2003,Espumantes
Austrália,0,0,2003,Espumantes
Áustria,0,0,2003,Espumantes
Bermudas,0,0,2003,Espumantes
Bahamas,0,0,2003,Espumantes
Bélgica,0,0,2003,Espumantes
Brasil,0,0,2003,Espumantes
Bulgária,0,0,2003,Espumantes
Canada,0,0,2003,Espumantes
Chile,16200,39459,2003,Espumantes
Croácia,0,0,2003,Espumantes
Cuba,0,0,2003,Espumantes
Emirados Árabes Unidos,0,0,2003,Espumantes
Eslovênia,0,0,2003,Espumantes
Espanha,164545,549223,2003,Espumantes
Estados Unidos,1575,9100,2003,Espumantes
França,965033,7444348,2003,Espumantes
Geórgia,0,0,2003,Espumantes
Granada,0,0,2003,Espumantes
Grécia,0,0,2003,Espumantes
Hong Kong,0,0,2003,Espumantes
Hungria,387,1165,2003,Espumantes
Indonésia,0,0,2003,Espumantes
Irlanda,0,0,2003,Espumantes
Israel,1890,6233,2003,Espumantes
Itália,1209558,2627321,2003,Espumantes
Luxemburgo,0,0,2003,Espumantes
México,0,0,2003,Espumantes
Moldávia,0,0,2003,Espumantes
Nova Zelândia,0,0,2003,Espumantes
Países Baixos,0,0,2003,Espumantes
Panamá,0,0,2003,Espumantes
Peru,0,0,2003,Espumantes
Portugal,17170,57304,2003,Espumantes
Reino Unido,0,0,2003,Espumantes
Romênia,0,0,2003,Espumantes
Suíça,0,0,2003,Espumantes
Tunísia,0,0,2003,Espumantes
Ucrânia,0,0,2003,Espumantes
Uruguai,1722,5100,2003,Espumantes
Não consta na tabela,0,0,2003,Espumantes
Não declarados,0,0,2003,Espumantes
Outros,0,0,2003,Espumantes
Total,2530399,11055695,2003,Espumantes
Africa do Sul,520,2320,2005,Espumantes
Alemanha,888,5487,2005,Espumantes
Argentina,1135922,2943342,2005,Espumantes
Austrália,1125,7594,2005,Espumantes
Áustria,0,0,2005,Espumantes
Bermudas,0,0,2005,Espumantes
Bahamas,0,0,2005,Espumantes
Bélgica,0,0,2005,Espumantes
Brasil,9801,33151,2005,Espumantes
Bulgária,0,0,2005,Espumantes
Canada,0,0,2005,Espumantes
Chile,38290,92150,2005,Espumantes
Croácia,0,0,2005,Espumantes
Cuba,0,0,2005,Espumantes
Emirados Árabes Unidos,0,0,2005,Espumantes
Eslovênia,0,0,2005,Espumantes
Espanha,213074,767994,2005,Espumantes
Estados Unidos,2808,6796,2005,Espumantes
França,931767,8295551,2005,Espumantes
Geórgia,0,0,2005,Espumantes
Granada,0,0,2005,Espumantes
Grécia,0,0,2005,Espumantes
Hong Kong,0,0,2005,Espumantes
Hungria,0,0,2005,Espumantes
Indonésia,0,0,2005,Espumantes
Irlanda,0,0,2005,Espumantes
Israel,4968,13263,2005,Espumantes
Itália,1092021,2880464,2005,Espumantes
Luxemburgo,0,0,2005,Espumantes
México,0,0,2005,Espumantes
Moldávia,0,0,2005,Espumantes
Nova Zelândia,0,0,2005,Espumantes
Países Baixos,0,0,2005,Espumantes
Panamá,0,0,2005,Espumantes
Peru,0,0,2005,Espumantes
Portugal,10588,41905,2005,Espumantes
Reino Unido,0,0,2005,Espumantes
Romênia,0,0,2005,Espumantes
Suíça,0,0,2005,Espumantes
Tunísia,0,0,2005,Espumantes
Ucrânia,0,0,2005,Espumantes
Uruguai,193,372,2005,Espumantes
Não consta na tabela,0,0,2005,Espumantes
Não declarados,0,0,2005,Espumantes
Outros,1043,3445,2005,Espumantes
Total,3443008,15093834,2005,Espumantes
Africa do Sul,0,0,1998,Espumantes
Alemanha,9403,45794,1998,Espumantes
Argentina,85497,308165,1998,Espumantes
Austrália,0,0,1998,Espumantes
Áustria,0,0,1998,Espumantes
Bermudas,0,0,1998,Espumantes
Bahamas,0,0,1998,Espumantes
Bélgica,0,0,1998,Espumantes
Brasil,0,0,1998,Espumantes
Bulgária,0,0,1998,Espumantes
Canada,0,0,1998,Espumantes
Chile,7877,20030,1998,Espumantes
Croácia,0,0,1998,Espumantes
Cuba,0,0,1998,Espumantes
Emirados Árabes Unidos,0,0,1998,Espumantes
Eslovênia,0,0,1998,Espumantes
Espanha,253355,1009470,1998,Espumantes
Estados Unidos,0,0,1998,Espumantes
França,779564,9136225,1998,Espumantes
Geórgia,0,0,1998,Espumantes
Granada,0,0,1998,Espumantes
Grécia,0,0,1998,Espumantes
Hong Kong,0,0,1998,Espumantes
Hungria,0,0,1998,Espumantes
Indonésia,0,0,1998,Espumantes
Irlanda,0,0,1998,Espumantes
Israel,0,0,1998,Espumantes
Itália,234227,853007,1998,Espumantes
Luxemburgo,0,0,1998,Espumantes
México,0,0,1998,Espumantes
Moldávia,0,0,1998,Espumantes
Nova Zelândia,0,0,1998,Espumantes
Países Baixos,0,0,1998,Espumantes
Panamá,0,0,1998,Espumantes
Peru,0,0,1998,Espumantes
Portugal,4386,16971,1998,Espumantes
Reino Unido,0,0,1998,Espumantes
Romênia,0,0,1998,Espumantes
Suíça,0,0,1998,Espumantes
Tunísia,0,0,1998,Espumantes
Ucrânia,0,0,1998,Espumantes
Uruguai,2430,9720,1998,Espumantes
Não consta na tabela,0,0,1998,Espumantes
Não declarados,0,0,1998,Espumantes
Outros,2720,16836,1998,Espumantes
Total,1379459,11416218,1998,Espumantes
Africa do Sul,275,1460,2006,Espumantes
Alemanha,1170,8087,2006,Espumantes
Argentina,1713270,4726606,2006,Espumantes
Austrália,675,3248,2006,Espumantes
Áustria,0,0,2006,Espumantes
Bermudas,0,0,2006,Espumantes
Bahamas,0,0,2006,Espumantes
Bélgica,0,0,2006,Espumantes
Brasil,16225,63088,2006,Espumantes
Bulgária,0,0,2006,Espumantes
Canada,0,0,2006,Espumantes
Chile,29806,93696,2006,Espumantes
Croácia,0,0,2006,Espumantes
Cuba,0,0,2006,Espumantes
Emirados Árabes Unidos,0,0,2006,Espumantes
Eslovênia,0,0,2006,Espumantes
Espanha,250377,916775,2006,Espumantes
Estados Unidos,1800,4419,2006,Espumantes
França,1096043,11085410,2006,Espumantes
Geórgia,0,0,2006,Espumantes
Granada,0,0,2006,Espumantes
Grécia,0,0,2006,Espumantes
Hong Kong,0,0,2006,Espumantes
Hungria,0,0,2006,Espumantes
Indonésia,0,0,2006,Espumantes
Irlanda,0,0,2006,Espumantes
Israel,2250,6382,2006,Espumantes
Itália,1410249,4279286,2006,Espumantes
Luxemburgo,0,0,2006,Espumantes
México,0,0,2006,Espumantes
Moldávia,0,0,2006,Espumantes
Nova Zelândia,0,0,2006,Espumantes
Países Baixos,0,0,2006,Espumantes
Panamá,0,0,2006,Espumantes
Peru,0,0,2006,Espumantes
Portugal,35035,146528,2006,Espumantes
Reino Unido,0,0,2006,Espumantes
Romênia,0,0,2006,Espumantes
Suíça,0,0,2006,Espumantes
Tunísia,0,0,2006,Espumantes
Ucrânia,0,0,2006,Espumantes
Uruguai,10755,51557,2006,Espumantes
Não consta na tabela,0,0,2006,Espumantes
Não declarados,0,0,2006,Espumantes
Outros,7389,27891,2006,Espumantes
Total,4575319,21414433,2006,Espumantes
Africa do Sul,9212,30630,2008,Espumantes
Alemanha,1959,12516,2008,Espumantes
Argentina,1015357,3094003,2008,Espumantes
Austrália,495,3343,2008,Espumantes
Áustria,756,6680,2008,Espumantes
Bermudas,0,0,2008,Espumantes
Bahamas,0,0,2008,Espumantes
Bélgica,0,0,2008,Espumantes
Brasil,1072,7645,2008,Espumantes
Bulgária,0,0,2008,Espumantes
Canada,0,0,2008,Espumantes
Chile,84673,234038,2008,Espumantes
Croácia,0,0,2008,Espumantes
Cuba,0,0,2008,Espumantes
Emirados Árabes Unidos,0,0,2008,Espumantes
Eslovênia,0,0,2008,Espumantes
Espanha,266955,1179471,2008,Espumantes
Estados Unidos,12417,34991,2008,Espumantes
França,991608,10773247,2008,Espumantes
Geórgia,0,0,2008,Espumantes
Granada,0,0,2008,Espumantes
Grécia,0,0,2008,Espumantes
Hong Kong,0,0,2008,Espumantes
Hungria,0,0,2008,Espumantes
Indonésia,0,0,2008,Espumantes
Irlanda,0,0,2008,Espumantes
Israel,1350,6912,2008,Espumantes
Itália,1051675,4474690,2008,Espumantes
Luxemburgo,0,0,2008,Espumantes
México,0,0,2008,Espumantes
Moldávia,0,0,2008,Espumantes
Nova Zelândia,315,3921,2008,Espumantes
Países Baixos,0,0,2008,Espumantes
Panamá,0,0,2008,Espumantes
Peru,0,0,2008,Espumantes
Portugal,62471,273717,2008,Espumantes
Reino Unido,0,0,2008,Espumantes
Romênia,0,0,2008,Espumantes
Suíça,0,0,2008,Espumantes
Tunísia,0,0,2008,Espumantes
Ucrânia,0,0,2008,Espumantes
Uruguai,1755,8372,2008,Espumantes
Não consta na tabela,0,0,2008,Espumantes
Não declarados,0,0,2008,Espumantes
Outros,0,0,2008,Espumantes
Total,3502070,20144176,2008,Espumantes
Africa do Sul,20213,123099,2011,Espumantes
Alemanha,810,8800,2011,Espumantes
Argentina,997492,3818944,2011,Espumantes
Austrália,45,174,2011,Espumantes
Áustria,0,0,2011,Espumantes
Bermudas,0,0,2011,Espumantes
Bahamas,0,0,2011,Espumantes
Bélgica,0,0,2011,Espumantes
Brasil,6210,52984,2011,Espumantes
Bulgária,0,0,2011,Espumantes
Canada,0,0,2011,Espumantes
Chile,66639,248691,2011,Espumantes
Croácia,0,0,2011,Espumantes
Cuba,0,0,2011,Espumantes
Emirados Árabes Unidos,0,0,2011,Espumantes
Eslovênia,0,0,2011,Espumantes
Espanha,831585,3017324,2011,Espumantes
Estados Unidos,4553,15458,2011,Espumantes
França,1802575,20020633,2011,Espumantes
Geórgia,0,0,2011,Espumantes
Granada,0,0,2011,Espumantes
Grécia,0,0,2011,Espumantes
Hong Kong,0,0,2011,Espumantes
Hungria,0,0,2011,Espumantes
Indonésia,0,0,2011,Espumantes
Irlanda,0,0,2011,Espumantes
Israel,990,11627,2011,Espumantes
Itália,1137610,4966429,2011,Espumantes
Luxemburgo,0,0,2011,Espumantes
México,0,0,2011,Espumantes
Moldávia,0,0,2011,Espumantes
Nova Zelândia,135,861,2011,Espumantes
Países Baixos,0,0,2011,Espumantes
Panamá,0,0,2011,Espumantes
Peru,0,0,2011,Espumantes
Portugal,53756,317547,2011,Espumantes
Reino Unido,0,0,2011,Espumantes
Romênia,0,0,2011,Espumantes
Suíça,0,0,2011,Espumantes
Tunísia,870,2091,2011,Espumantes
Ucrânia,0,0,2011,Espumantes
Uruguai,135,932,2011,Espumantes
Não consta na tabela,0,0,2011,Espumantes
Não declarados,0,0,2011,Espumantes
Outros,0,0,2011,Espumantes
Total,4923618,32605594,2011,Espumantes
Africa do Sul,90,1073,2007,Espumantes
Alemanha,1980,11786,2007,Espumantes
Argentina,556320,1441196,2007,Espumantes
Austrália,855,7491,2007,Espumantes
Áustria,0,0,2007,Espumantes
Bermudas,0,0,2007,Espumantes
Bahamas,0,0,2007,Espumantes
Bélgica,0,0,2007,Espumantes
Brasil,4092,22079,2007,Espumantes
Bulgária,0,0,2007,Espumantes
Canada,0,0,2007,Espumantes
Chile,49400,159012,2007,Espumantes
Croácia,0,0,2007,Espumantes
Cuba,0,0,2007,Espumantes
Emirados Árabes Unidos,0,0,2007,Espumantes
Eslovênia,0,0,2007,Espumantes
Espanha,254317,1003934,2007,Espumantes
Estados Unidos,3240,8865,2007,Espumantes
França,1079332,10860013,2007,Espumantes
Geórgia,0,0,2007,Espumantes
Granada,0,0,2007,Espumantes
Grécia,0,0,2007,Espumantes
Hong Kong,0,0,2007,Espumantes
Hungria,0,0,2007,Espumantes
Indonésia,0,0,2007,Espumantes
Irlanda,0,0,2007,Espumantes
Israel,5220,22638,2007,Espumantes
Itália,1236636,4541086,2007,Espumantes
Luxemburgo,0,0,2007,Espumantes
México,0,0,2007,Espumantes
Moldávia,0,0,2007,Espumantes
Nova Zelândia,0,0,2007,Espumantes
Países Baixos,0,0,2007,Espumantes
Panamá,0,0,2007,Espumantes
Peru,0,0,2007,Espumantes
Portugal,38385,181318,2007,Espumantes
Reino Unido,0,0,2007,Espumantes
Romênia,0,0,2007,Espumantes
Suíça,0,0,2007,Espumantes
Tunísia,0,0,2007,Espumantes
Ucrânia,0,0,2007,Espumantes
Uruguai,7807,20021,2007,Espumantes
Não consta na tabela,0,0,2007,Espumantes
Não declarados,0,0,2007,Espumantes
Outros,7338,42896,2007,Espumantes
Total,3245012,18323408,2007,Espumantes
Africa do Sul,10381,42463,2009,Espumantes
Alemanha,1170,8434,2009,Espumantes
Argentina,894550,2730102,2009,Espumantes
Austrália,225,2108,2009,Espumantes
Áustria,0,0,2009,Espumantes
Bermudas,0,0,2009,Espumantes
Bahamas,0,0,2009,Espumantes
Bélgica,0,0,2009,Espumantes
Brasil,0,0,2009,Espumantes
Bulgária,0,0,2009,Espumantes
Canada,0,0,2009,Espumantes
Chile,39533,165731,2009,Espumantes
Croácia,0,0,2009,Espumantes
Cuba,0,0,2009,Espumantes
Emirados Árabes Unidos,0,0,2009,Espumantes
Eslovênia,0,0,2009,Espumantes
Espanha,388452,1397582,2009,Espumantes
Estados Unidos,7119,25952,2009,Espumantes
França,1130768,11933677,2009,Espumantes
Geórgia,0,0,2009,Espumantes
Granada,0,0,2009,Espumantes
Grécia,0,0,2009,Espumantes
Hong Kong,0,0,2009,Espumantes
Hungria,0,0,2009,Espumantes
Indonésia,0,0,2009,Espumantes
Irlanda,0,0,2009,Espumantes
Israel,0,0,2009,Espumantes
Itália,693765,2984665,2009,Espumantes
Luxemburgo,0,0,2009,Espumantes
México,0,0,2009,Espumantes
Moldávia,0,0,2009,Espumantes
Nova Zelândia,630,5106,2009,Espumantes
Países Baixos,0,0,2009,Espumantes
Panamá,0,0,2009,Espumantes
Peru,0,0,2009,Espumantes
Portugal,31170,164404,2009,Espumantes
Reino Unido,0,0,2009,Espumantes
Romênia,0,0,2009,Espumantes
Suíça,0,0,2009,Espumantes
Tunísia,0,0,2009,Espumantes
Ucrânia,0,0,2009,Espumantes
Uruguai,900,10200,2009,Espumantes
Não consta na tabela,0,0,2009,Espumantes
Não declarados,0,0,2009,Espumantes
Outros,972,2665,2009,Espumantes
Total,3199635,19473089,2009,Espumantes
Africa do Sul,8121,37035,2010,Espumantes
Alemanha,1116,5753,2010,Espumantes
Argentina,1086901,3583463,2010,Espumantes
Austrália,0,0,2010,Espumantes
Áustria,0,0,2010,Espumantes
Bermudas,0,0,2010,Espumantes
Bahamas,0,0,2010,Espumantes
Bélgica,0,0,2010,Espumantes
Brasil,468,62570,2010,Espumantes
Bulgária,0,0,2010,Espumantes
Canada,0,0,2010,Espumantes
Chile,68562,243004,2010,Espumantes
Croácia,0,0,2010,Espumantes
Cuba,0,0,2010,Espumantes
Emirados Árabes Unidos,0,0,2010,Espumantes
Eslovênia,0,0,2010,Espumantes
Espanha,512539,1904476,2010,Espumantes
Estados Unidos,11387,49664,2010,Espumantes
França,1462949,17012302,2010,Espumantes
Geórgia,0,0,2010,Espumantes
Granada,0,0,2010,Espumantes
Grécia,0,0,2010,Espumantes
Hong Kong,0,0,2010,Espumantes
Hungria,0,0,2010,Espumantes
Indonésia,0,0,2010,Espumantes
Irlanda,0,0,2010,Espumantes
Israel,1224,5467,2010,Espumantes
Itália,1079836,4703738,2010,Espumantes
Luxemburgo,0,0,2010,Espumantes
México,396,834,2010,Espumantes
Moldávia,0,0,2010,Espumantes
Nova Zelândia,720,6858,2010,Espumantes
Países Baixos,0,0,2010,Espumantes
Panamá,0,0,2010,Espumantes
Peru,0,0,2010,Espumantes
Portugal,74184,326868,2010,Espumantes
Reino Unido,0,0,2010,Espumantes
Romênia,0,0,2010,Espumantes
Suíça,0,0,2010,Espumantes
Tunísia,0,0,2010,Espumantes
Ucrânia,0,0,2010,Espumantes
Uruguai,5850,19080,2010,Espumantes
Não consta na tabela,0,0,2010,Espumantes
Não declarados,0,0,2010,Espumantes
Outros,0,0,2010,Espumantes
Total,4314253,27961112,2010,Espumantes
Africa do Sul,24954,133975,2012,Espumantes
Alemanha,1260,9975,2012,Espumantes
Argentina,963574,3985004,2012,Espumantes
Austrália,0,0,2012,Espumantes
Áustria,180,1139,2012,Espumantes
Bermudas,0,0,2012,Espumantes
Bahamas,0,0,2012,Espumantes
Bélgica,0,0,2012,Espumantes
Brasil,60601,313190,2012,Espumantes
Bulgária,0,0,2012,Espumantes
Canada,0,0,2012,Espumantes
Chile,137790,484791,2012,Espumantes
Croácia,0,0,2012,Espumantes
Cuba,0,0,2012,Espumantes
Emirados Árabes Unidos,0,0,2012,Espumantes
Eslovênia,78,221,2012,Espumantes
Espanha,1054367,4537094,2012,Espumantes
Estados Unidos,15461,88292,2012,Espumantes
França,1852431,22744192,2012,Espumantes
Geórgia,0,0,2012,Espumantes
Granada,0,0,2012,Espumantes
Grécia,0,0,2012,Espumantes
Hong Kong,2607,15170,2012,Espumantes
Hungria,404,1317,2012,Espumantes
Indonésia,0,0,2012,Espumantes
Irlanda,0,0,2012,Espumantes
Israel,310,6552,2012,Espumantes
Itália,1123066,4953550,2012,Espumantes
Luxemburgo,252,1115,2012,Espumantes
México,0,0,2012,Espumantes
Moldávia,0,0,2012,Espumantes
Nova Zelândia,270,3046,2012,Espumantes
Países Baixos,0,0,2012,Espumantes
Panamá,0,0,2012,Espumantes
Peru,0,0,2012,Espumantes
Portugal,77260,382541,2012,Espumantes
Reino Unido,0,0,2012,Espumantes
Romênia,0,0,2012,Espumantes
Suíça,0,0,2012,Espumantes
Tunísia,1988,4035,2012,Espumantes
Ucrânia,0,0,2012,Espumantes
Uruguai,87,600,2012,Espumantes
Não consta na tabela,0,0,2012,Espumantes
Não declarados,0,0,2012,Espumantes
Outros,0,0,2012,Espumantes
Total,5316940,37665799,2012,Espumantes
Africa do Sul,26985,158325,2013,Espumantes
Alemanha,1247,11745,2013,Espumantes
Argentina,702963,2545215,2013,Espumantes
Austrália,30,419,2013,Espumantes
Áustria,720,6050,2013,Espumantes
Bermudas,0,0,2013,Espumantes
Bahamas,0,0,2013,Espumantes
Bélgica,0,0,2013,Espumantes
Brasil,10195,44337,2013,Espumantes
Bulgária,0,0,2013,Espumantes
Canada,0,0,2013,Espumantes
Chile,123026,478646,2013,Espumantes
Croácia,0,0,2013,Espumantes
Cuba,0,0,2013,Espumantes
Emirados Árabes Unidos,0,0,2013,Espumantes
Eslovênia,0,0,2013,Espumantes
Espanha,850428,3917939,2013,Espumantes
Estados Unidos,15698,50841,2013,Espumantes
França,1491052,22873679,2013,Espumantes
Geórgia,0,0,2013,Espumantes
Granada,0,0,2013,Espumantes
Grécia,113,222,2013,Espumantes
Hong Kong,283,1593,2013,Espumantes
Hungria,1020,2984,2013,Espumantes
Indonésia,0,0,2013,Espumantes
Irlanda,0,0,2013,Espumantes
Israel,0,0,2013,Espumantes
Itália,978230,4223637,2013,Espumantes
Luxemburgo,0,0,2013,Espumantes
México,0,0,2013,Espumantes
Moldávia,0,0,2013,Espumantes
Nova Zelândia,180,1950,2013,Espumantes
Países Baixos,0,0,2013,Espumantes
Panamá,0,0,2013,Espumantes
Peru,0,0,2013,Espumantes
Portugal,66552,331054,2013,Espumantes
Reino Unido,0,0,2013,Espumantes
Romênia,0,0,2013,Espumantes
Suíça,0,0,2013,Espumantes
Tunísia,800,3887,2013,Espumantes
Ucrânia,0,0,2013,Espumantes
Uruguai,0,0,2013,Espumantes
Não consta na tabela,0,0,2013,Espumantes
Não declarados,0,0,2013,Espumantes
Outros,0,0,2013,Espumantes
Total,4269522,34652523,2013,Espumantes
Africa do Sul,18659,114275,2014,Espumantes
Alemanha,5093,34413,2014,Espumantes
Argentina,807366,3221463,2014,Espumantes
Austrália,0,0,2014,Espumantes
Áustria,698,6352,2014,Espumantes
Bermudas,0,0,2014,Espumantes
Bahamas,0,0,2014,Espumantes
Bélgica,0,0,2014,Espumantes
Brasil,8606,37228,2014,Espumantes
Bulgária,222,546,2014,Espumantes
Canada,0,0,2014,Espumantes
Chile,133935,599993,2014,Espumantes
Croácia,0,0,2014,Espumantes
Cuba,0,0,2014,Espumantes
Emirados Árabes Unidos,8,271,2014,Espumantes
Eslovênia,445,2329,2014,Espumantes
Espanha,925502,4519845,2014,Espumantes
Estados Unidos,27023,101802,2014,Espumantes
França,1230946,20831149,2014,Espumantes
Geórgia,0,0,2014,Espumantes
Granada,0,0,2014,Espumantes
Grécia,329,1459,2014,Espumantes
Hong Kong,0,0,2014,Espumantes
Hungria,518,1715,2014,Espumantes
Indonésia,0,0,2014,Espumantes
Irlanda,0,0,2014,Espumantes
Israel,0,0,2014,Espumantes
Itália,1095148,4462987,2014,Espumantes
Luxemburgo,0,0,2014,Espumantes
México,0,0,2014,Espumantes
